#     Step          Temp           Pot           Kin           Tot         Press
       480       2.64224     -0.659672       2.63395       1.97428       1.73456
       481       2.64119     -0.658637       2.63291       1.97427       1.73939
       482        2.6422     -0.659661       2.63392       1.97426       1.73912
       483         2.645     -0.662478       2.63671       1.97423       1.73532
       484       2.64921       -0.6667        2.6409        1.9742       1.72829
       485       2.65431     -0.671826       2.64599       1.97417       1.71901
       486       2.65973     -0.677266       2.65139       1.97413       1.70905
       487       2.66485     -0.682402        2.6565       1.97409       1.69957
       488        2.6691     -0.686664       2.66073       1.97407       1.69187
       489       2.67202     -0.689595       2.66365       1.97405       1.68694
       490       2.67334     -0.690908       2.66496       1.97405        1.6857
       491       2.67294     -0.690502       2.66456       1.97406       1.68778
       492        2.6709     -0.688455       2.66253       1.97408       1.69327
       493       2.66746        -0.685        2.6591        1.9741       1.70191
       494       2.66296     -0.680483       2.65461       1.97413       1.71258
       495       2.65781     -0.675321       2.64948       1.97416       1.72464
       496       2.65246     -0.669958       2.64414       1.97419       1.73705
       497       2.64732     -0.664815       2.63902       1.97421        1.7489
       498       2.64277     -0.660254       2.63448       1.97423       1.75931
       499       2.63907     -0.656555       2.63079       1.97424       1.76791
       500        2.6364     -0.653891       2.62813       1.97424       1.77383
       501       2.63483     -0.652335       2.62657       1.97424       1.77723
       502       2.63438     -0.651881       2.62612       1.97424         1.778
       503       2.63496     -0.652468        2.6267       1.97423       1.77648
       504        2.6365     -0.654007       2.62823       1.97422       1.77262
       505        2.6389     -0.656408       2.63063       1.97422       1.76655
       506       2.64208     -0.659585        2.6338       1.97421       1.75883
       507       2.64597     -0.663465       2.63767       1.97421       1.74927
       508       2.65049     -0.667971       2.64218       1.97421       1.73823
       509       2.65554     -0.673018       2.64722        1.9742       1.72587
       510       2.66103       -0.6785       2.65269       1.97419       1.71244
       511       2.66682     -0.684275       2.65846       1.97418        1.6982
       512       2.67272     -0.690173       2.66434       1.97417       1.68379
       513       2.67855     -0.695999       2.67016       1.97416       1.66923
       514       2.68412     -0.701557        2.6757       1.97415       1.65525
       515       2.68924      -0.70667       2.68081       1.97414        1.6423
       516       2.69379     -0.711209       2.68535       1.97414       1.63057
       517       2.69772     -0.715124       2.68927       1.97414       1.62011
       518       2.70108     -0.718457       2.69261       1.97415       1.61098
       519       2.70399     -0.721344       2.69551       1.97417       1.60295
       520       2.70665     -0.723982       2.69816       1.97418       1.59539
       521       2.70927     -0.726585       2.70078        1.9742       1.58783
       522       2.71203     -0.729324       2.70353        1.9742       1.58026
       523       2.71498     -0.732269       2.70647        1.9742       1.57251
       524       2.71808     -0.735368       2.70956       1.97419       1.56441
       525       2.72115     -0.738448       2.71262       1.97418       1.55632
       526       2.72396     -0.741264       2.71542       1.97416       1.54914
       527       2.72623     -0.743539       2.71768       1.97414        1.5434
       528       2.72771     -0.745026       2.71916       1.97413       1.53934
       529       2.72822     -0.745537       2.71966       1.97413        1.5374
       530       2.72765     -0.744974        2.7191       1.97413       1.53817
       531         2.726     -0.743325       2.71746       1.97413        1.5413
       532       2.72335     -0.740674       2.71482       1.97414       1.54674
       533       2.71985     -0.737172       2.71133       1.97416       1.55409
       534       2.71572     -0.733038       2.70721       1.97417        1.5631
       535       2.71122     -0.728526       2.70272       1.97419       1.57311
       536       2.70659     -0.723903       2.69811       1.97421       1.58334
       537        2.7021     -0.719413       2.69363       1.97422       1.59338
       538       2.69795     -0.715262       2.68949       1.97423       1.60287
       539       2.69427     -0.711591       2.68582       1.97423       1.61139
       540       2.69114     -0.708472        2.6827       1.97423       1.61858
       541       2.68856     -0.705909       2.68014       1.97423       1.62477
       542        2.6865     -0.703854       2.67807       1.97422       1.62968
       543       2.68485     -0.702221       2.67643       1.97421       1.63363
       544       2.68352     -0.700902       2.67511        1.9742       1.63705
       545       2.68238     -0.699775       2.67397        1.9742       1.63997
       546       2.68131     -0.698719       2.67291       1.97419       1.64259
       547       2.68019      -0.69761       2.67179       1.97418       1.64529
       548        2.6789     -0.696332        2.6705       1.97417       1.64818
       549       2.67734     -0.694783       2.66895       1.97416       1.65178
       550       2.67543     -0.692882       2.66704       1.97416       1.65618
       551       2.67312     -0.690589       2.66474       1.97416       1.66141
       552       2.67044     -0.687914       2.66207       1.97416       1.66747
       553       2.66748     -0.684948       2.65912       1.97417        1.6738
       554       2.66439      -0.68186       2.65604       1.97418       1.68043
       555       2.66145     -0.678905       2.65311        1.9742       1.68646
